age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week
28,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
56,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,45
22,Private,Assoc_acdm,12,Never_married,Sales,Not_in_family,White,Female,15
57,Private,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Female,45
39,Private,HS_grad,9,Divorced,Sales,Unmarried,White,Female,40
26,Federal_gov,Some_college,10,Never_married,Adm_clerical,Unmarried,White,Female,15
17,Private,11th,7,Never_married,Other_service,Own_child,White,Male,10
40,State_gov,Assoc_voc,11,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,38
45,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,40
44,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,Black,Male,40
20,Local_gov,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,10
33,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Wife,White,Female,40
23,Private,Some_college,10,Never_married,Sales,Not_in_family,White,Male,40
46,Self_emp_not_inc,Masters,14,Divorced,Exec_managerial,Not_in_family,White,Male,30
38,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,50
54,Private,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Male,40
46,Private,5th_6th,3,Divorced,Craft_repair,Not_in_family,White,Female,45
25,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,40
46,Private,Some_college,10,Divorced,Sales,Not_in_family,White,Female,40
36,Local_gov,Some_college,10,Married_civ_spouse,Transport_moving,Wife,White,Female,40
23,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,25
29,Private,HS_grad,9,Separated,Machine_op_inspct,Not_in_family,White,Male,40
44,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,6
19,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,16
19,Private,HS_grad,9,Never_married,Other_service,Other_relative,White,Female,40
35,Private,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,40
27,Private,Bachelors,13,Never_married,Craft_repair,Not_in_family,White,Male,50
46,Self_emp_not_inc,Assoc_acdm,12,Separated,Craft_repair,Not_in_family,White,Male,40
34,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,35
44,Private,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,40
45,Private,Some_college,10,Divorced,Handlers_cleaners,Unmarried,White,Female,40
25,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,55
52,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
20,Private,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Male,40
28,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Female,40
50,State_gov,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,40
34,Private,Assoc_voc,11,Divorced,Tech_support,Not_in_family,White,Female,64
28,Private,7th_8th,4,Married_civ_spouse,Handlers_cleaners,Husband,Other,Male,40
41,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,65
28,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
46,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,25
32,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
41,Local_gov,Some_college,10,Divorced,Other_service,Not_in_family,Black,Female,24
24,Private,HS_grad,9,Never_married,Handlers_cleaners,Unmarried,Black,Female,40
33,Private,Some_college,10,Divorced,Exec_managerial,Unmarried,White,Female,40
46,Private,Doctorate,16,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
31,State_gov,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
35,Private,12th,8,Divorced,Craft_repair,Not_in_family,White,Male,50
52,Private,1st_4th,2,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
30,Private,11th,7,Never_married,Other_service,Own_child,White,Female,19
34,Local_gov,11th,7,Separated,Machine_op_inspct,Not_in_family,Black,Male,40
34,State_gov,HS_grad,9,Divorced,Transport_moving,Unmarried,White,Female,40
20,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,30
17,Private,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,18
32,State_gov,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,40
29,Private,HS_grad,9,Divorced,Farming_fishing,Not_in_family,White,Male,40
33,Private,10th,6,Never_married,Craft_repair,Unmarried,White,Female,35
25,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,60
36,Federal_gov,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,40
23,Private,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Male,72
63,Self_emp_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
47,Local_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
40,Self_emp_not_inc,Bachelors,13,Married_spouse_absent,Prof_specialty,Not_in_family,White,Female,40
30,Private,Assoc_acdm,12,Married_civ_spouse,Other_service,Wife,White,Female,25
27,Private,Some_college,10,Never_married,Craft_repair,Own_child,Asian_Pac_Islander,Male,40
33,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
34,Local_gov,HS_grad,9,Never_married,Farming_fishing,Not_in_family,Black,Male,60
34,Local_gov,Some_college,10,Never_married,Protective_serv,Not_in_family,White,Female,40
23,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
42,Local_gov,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,40
29,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,40
45,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,28
24,Federal_gov,HS_grad,9,Never_married,Armed_Forces,Own_child,White,Male,40
44,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
27,Private,9th,5,Never_married,Craft_repair,Other_relative,White,Male,40
20,Private,Some_college,10,Never_married,Sales,Not_in_family,White,Male,35
44,Private,HS_grad,9,Widowed,Exec_managerial,Unmarried,Black,Female,40
51,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Amer_Indian_Eskimo,Male,40
20,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
19,Private,HS_grad,9,Never_married,Machine_op_inspct,Own_child,Black,Female,40
45,Self_emp_inc,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,55
60,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
44,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,40
40,Private,Assoc_voc,11,Married_civ_spouse,Machine_op_inspct,Husband,Asian_Pac_Islander,Male,40
30,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Wife,White,Female,40
38,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,Black,Male,50
23,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,60
44,Private,Assoc_acdm,12,Never_married,Farming_fishing,Own_child,White,Male,40
54,Local_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,40
32,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
50,Private,1st_4th,2,Married_spouse_absent,Craft_repair,Unmarried,White,Male,40
24,Private,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Female,20
37,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,60
52,Private,HS_grad,9,Divorced,Transport_moving,Unmarried,White,Male,40
38,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,40
49,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,45
30,Private,Bachelors,13,Married_civ_spouse,Tech_support,Wife,White,Female,16
60,Private,Some_college,10,Never_married,Prof_specialty,Unmarried,White,Male,40
35,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,40
30,Private,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,60
67,Private,Assoc_voc,11,Divorced,Other_service,Not_in_family,White,Female,24
46,Private,Bachelors,13,Never_married,Craft_repair,Not_in_family,White,Female,40
17,Private,9th,5,Never_married,Other_service,Not_in_family,White,Male,6
22,Private,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Male,30
27,Private,10th,6,Never_married,Other_service,Not_in_family,White,Male,40
23,Private,HS_grad,9,Never_married,Other_service,Unmarried,White,Female,35
33,Private,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,45
43,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,20
28,State_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,20
41,Private,HS_grad,9,Married_spouse_absent,Craft_repair,Unmarried,White,Female,40
25,Private,Some_college,10,Married_spouse_absent,Adm_clerical,Own_child,Black,Female,20
59,Local_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,45
45,Local_gov,Bachelors,13,Divorced,Prof_specialty,Unmarried,White,Female,40
38,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,60
40,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,35
46,Federal_gov,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Male,40
35,Private,Assoc_acdm,12,Never_married,Exec_managerial,Not_in_family,White,Female,60
34,Private,HS_grad,9,Divorced,Prof_specialty,Unmarried,White,Female,25
33,Private,Bachelors,13,Never_married,Craft_repair,Own_child,White,Male,20
41,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,36
20,Private,Some_college,10,Never_married,Machine_op_inspct,Own_child,White,Male,40
23,Private,5th_6th,3,Never_married,Other_service,Own_child,White,Male,40
26,Private,Some_college,10,Never_married,Prof_specialty,Not_in_family,White,Female,35
23,Local_gov,HS_grad,9,Never_married,Farming_fishing,Not_in_family,White,Male,40
62,Local_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40
52,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
58,Private,Some_college,10,Divorced,Other_service,Unmarried,White,Female,42
25,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,40
24,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,Black,Male,40
19,Private,Some_college,10,Never_married,Protective_serv,Own_child,White,Male,8
43,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
47,Local_gov,HS_grad,9,Separated,Adm_clerical,Unmarried,Black,Female,40
39,Private,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,40
49,Private,Assoc_voc,11,Married_spouse_absent,Handlers_cleaners,Unmarried,White,Male,42
32,Private,Assoc_voc,11,Never_married,Craft_repair,Not_in_family,White,Male,45
34,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
28,Private,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,45
25,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,Amer_Indian_Eskimo,Female,20
34,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
38,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,80
50,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
24,Local_gov,Some_college,10,Divorced,Handlers_cleaners,Not_in_family,Black,Male,50
37,Local_gov,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,45
44,Private,Some_college,10,Divorced,Machine_op_inspct,Unmarried,White,Male,58
28,Private,Some_college,10,Married_civ_spouse,Sales,Wife,White,Female,40
42,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
74,Private,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,9
38,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50
44,Self_emp_not_inc,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
44,Private,11th,7,Divorced,Machine_op_inspct,Unmarried,Other,Female,46
26,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,40
36,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,Black,Male,40
41,Private,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Wife,White,Female,50
67,Private,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,48
39,Local_gov,12th,8,Married_civ_spouse,Tech_support,Husband,White,Male,50
57,Private,1st_4th,2,Widowed,Priv_house_serv,Not_in_family,Black,Female,30
29,Private,Assoc_voc,11,Separated,Craft_repair,Not_in_family,White,Male,40
31,Self_emp_inc,Bachelors,13,Never_married,Farming_fishing,Not_in_family,White,Female,45
44,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,40
29,Private,Doctorate,16,Never_married,Prof_specialty,Own_child,White,Male,40
30,Private,Some_college,10,Never_married,Handlers_cleaners,Unmarried,White,Female,40
27,Private,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,40
27,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,50
32,Private,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Female,45
58,Private,10th,6,Married_civ_spouse,Other_service,Wife,White,Female,8
35,Local_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,40
21,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,36
28,Private,Some_college,10,Never_married,Craft_repair,Unmarried,White,Male,40
46,Self_emp_not_inc,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Male,50
36,Self_emp_not_inc,HS_grad,9,Separated,Other_service,Unmarried,White,Female,40
72,Private,11th,7,Widowed,Adm_clerical,Unmarried,White,Female,40
35,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,Black,Female,40
33,Federal_gov,Assoc_voc,11,Divorced,Craft_repair,Unmarried,Black,Female,40
69,Private,11th,7,Never_married,Machine_op_inspct,Not_in_family,White,Female,40
35,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
34,Private,HS_grad,9,Married_civ_spouse,Tech_support,Wife,White,Female,32
30,Private,11th,7,Married_civ_spouse,Other_service,Husband,White,Male,40
28,Private,Bachelors,13,Never_married,Transport_moving,Not_in_family,White,Male,55
54,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,35
47,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
24,Private,HS_grad,9,Never_married,Handlers_cleaners,Unmarried,Black,Female,40
52,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,60
20,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,Amer_Indian_Eskimo,Male,48
43,Self_emp_inc,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,45
45,Private,7th_8th,4,Separated,Other_service,Unmarried,White,Female,40
29,Self_emp_not_inc,HS_grad,9,Separated,Craft_repair,Not_in_family,White,Male,35
47,Private,Masters,14,Divorced,Exec_managerial,Unmarried,White,Male,42
24,Private,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,40
51,Private,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
17,Private,11th,7,Never_married,Sales,Own_child,White,Male,12
37,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,40
27,Private,Doctorate,16,Never_married,Prof_specialty,Not_in_family,White,Female,70
29,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Male,40
36,Self_emp_not_inc,Assoc_acdm,12,Divorced,Sales,Unmarried,White,Female,35
58,Local_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,40
26,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,45
57,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,40
59,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
27,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
31,Self_emp_not_inc,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Male,40
21,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,24
29,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,60
18,Private,11th,7,Never_married,Other_service,Own_child,White,Male,40
52,Private,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,47
57,Self_emp_inc,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,80
60,Private,7th_8th,4,Never_married,Transport_moving,Not_in_family,White,Male,48
31,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
23,Private,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Female,40
27,Private,HS_grad,9,Never_married,Sales,Own_child,White,Male,40
42,Self_emp_not_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
25,Private,Some_college,10,Never_married,Tech_support,Not_in_family,White,Male,40
49,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,45
32,Private,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Male,40
19,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,28
60,Private,7th_8th,4,Divorced,Other_service,Not_in_family,White,Female,40
42,Local_gov,9th,5,Married_civ_spouse,Other_service,Husband,White,Male,40
35,Self_emp_not_inc,Assoc_acdm,12,Never_married,Farming_fishing,Not_in_family,White,Male,40
48,Private,HS_grad,9,Never_married,Adm_clerical,Unmarried,Black,Female,37
51,Private,Masters,14,Married_civ_spouse,Craft_repair,Husband,White,Male,40
29,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,Amer_Indian_Eskimo,Male,40
36,Local_gov,HS_grad,9,Separated,Exec_managerial,Not_in_family,Black,Male,40
17,Private,10th,6,Never_married,Other_service,Own_child,White,Female,21
52,Private,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,60
24,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,40
24,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,50
26,Local_gov,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,40
27,Private,Bachelors,13,Never_married,Other_service,Own_child,White,Female,20
39,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,60
30,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,45
50,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,32
52,Self_emp_inc,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,55
