education,education_num,occupation,hours_per_week,label
HS_grad,9,Other_service,75,0
Assoc_voc,11,Prof_specialty,60,0
Some_college,10,Craft_repair,50,1
HS_grad,9,Transport_moving,45,0
HS_grad,9,Transport_moving,50,1
Assoc_voc,11,Adm_clerical,40,0
Masters,14,Prof_specialty,46,0
Assoc_voc,11,Tech_support,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Exec_managerial,60,0
HS_grad,9,Transport_moving,42,1
HS_grad,9,Other_service,40,0
HS_grad,9,Machine_op_inspct,24,0
Some_college,10,Adm_clerical,25,0
Bachelors,13,Sales,40,0
Some_college,10,Adm_clerical,40,1
Some_college,10,Handlers_cleaners,40,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Prof_specialty,50,1
Bachelors,13,Exec_managerial,50,0
HS_grad,9,Farming_fishing,6,0
11th,7,Sales,20,0
Some_college,10,Craft_repair,50,0
Some_college,10,Prof_specialty,40,1
Bachelors,13,Prof_specialty,48,0
HS_grad,9,Craft_repair,40,1
Some_college,10,Prof_specialty,40,0
HS_grad,9,Other_service,50,0
Bachelors,13,Exec_managerial,45,1
Bachelors,13,Craft_repair,40,0
HS_grad,9,Craft_repair,18,0
Masters,14,Prof_specialty,40,1
Assoc_voc,11,Adm_clerical,55,0
HS_grad,9,Sales,50,0
Bachelors,13,Prof_specialty,40,0
Doctorate,16,Prof_specialty,50,1
HS_grad,9,Transport_moving,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Other_service,40,1
Bachelors,13,Prof_specialty,40,0
Bachelors,13,Exec_managerial,56,1
11th,7,Adm_clerical,20,0
HS_grad,9,Farming_fishing,40,0
11th,7,Exec_managerial,50,0
Some_college,10,Exec_managerial,70,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Sales,15,0
10th,6,Handlers_cleaners,40,0
11th,7,Sales,28,0
Some_college,10,Farming_fishing,50,1
Bachelors,13,Prof_specialty,40,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Transport_moving,50,0
Masters,14,Sales,40,1
Bachelors,13,Sales,40,1
5th_6th,3,Other_service,25,0
Bachelors,13,Exec_managerial,60,1
HS_grad,9,Handlers_cleaners,7,0
Assoc_voc,11,Adm_clerical,40,0
HS_grad,9,Transport_moving,40,1
HS_grad,9,Adm_clerical,30,0
9th,5,Machine_op_inspct,40,0
Bachelors,13,Adm_clerical,40,1
HS_grad,9,Craft_repair,70,0
Bachelors,13,Sales,50,1
Some_college,10,Craft_repair,60,0
Bachelors,13,Exec_managerial,28,0
HS_grad,9,Sales,40,0
Assoc_voc,11,Tech_support,45,0
Bachelors,13,Exec_managerial,40,0
Assoc_voc,11,Adm_clerical,40,0
Bachelors,13,Prof_specialty,50,1
Prof_school,15,Farming_fishing,65,1
Masters,14,Prof_specialty,40,0
Some_college,10,Sales,55,0
Bachelors,13,Exec_managerial,50,0
Bachelors,13,Exec_managerial,45,1
HS_grad,9,Tech_support,40,0
7th_8th,4,Other_service,55,0
9th,5,Craft_repair,20,0
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Sales,45,0
HS_grad,9,Machine_op_inspct,38,0
Some_college,10,Machine_op_inspct,52,0
Bachelors,13,Prof_specialty,15,0
HS_grad,9,Handlers_cleaners,10,0
Some_college,10,Tech_support,40,0
HS_grad,9,Sales,30,0
Some_college,10,Craft_repair,44,0
10th,6,Farming_fishing,60,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Sales,40,0
Bachelors,13,Exec_managerial,45,1
Masters,14,Prof_specialty,50,0
HS_grad,9,Exec_managerial,40,1
HS_grad,9,Exec_managerial,30,0
Some_college,10,Other_service,20,0
Some_college,10,Sales,25,0
Some_college,10,Transport_moving,40,0
5th_6th,3,Machine_op_inspct,38,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Machine_op_inspct,40,0
Masters,14,Exec_managerial,60,1
Some_college,10,Sales,42,0
1st_4th,2,Priv_house_serv,40,0
HS_grad,9,Machine_op_inspct,55,0
Preschool,1,Other_service,40,0
HS_grad,9,Adm_clerical,40,0
11th,7,Machine_op_inspct,44,1
HS_grad,9,Craft_repair,99,1
Masters,14,Prof_specialty,25,0
Prof_school,15,Prof_specialty,40,1
HS_grad,9,Craft_repair,30,0
Bachelors,13,Sales,40,1
Assoc_acdm,12,Other_service,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Exec_managerial,40,1
HS_grad,9,Other_service,45,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Exec_managerial,35,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Exec_managerial,45,1
Some_college,10,Craft_repair,35,0
Some_college,10,Farming_fishing,40,0
HS_grad,9,Prof_specialty,40,1
Masters,14,Exec_managerial,43,1
7th_8th,4,Other_service,40,0
HS_grad,9,Other_service,20,0
Some_college,10,Exec_managerial,40,0
Some_college,10,Sales,70,1
10th,6,Transport_moving,40,0
Bachelors,13,Exec_managerial,40,1
Assoc_acdm,12,Exec_managerial,40,1
Some_college,10,Prof_specialty,45,0
HS_grad,9,Machine_op_inspct,38,0
Bachelors,13,Craft_repair,70,0
10th,6,Exec_managerial,40,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Other_service,20,0
Some_college,10,Sales,60,1
HS_grad,9,Craft_repair,20,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Craft_repair,35,1
Bachelors,13,Tech_support,35,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Craft_repair,40,0
HS_grad,9,Transport_moving,70,0
Some_college,10,Sales,40,0
Some_college,10,Exec_managerial,40,0
Masters,14,Prof_specialty,35,1
HS_grad,9,Other_service,40,0
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Adm_clerical,44,0
Assoc_acdm,12,Adm_clerical,40,0
HS_grad,9,Farming_fishing,42,0
HS_grad,9,Protective_serv,40,1
Assoc_voc,11,Other_service,20,0
HS_grad,9,Craft_repair,35,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Prof_specialty,40,0
Bachelors,13,Sales,40,0
Assoc_voc,11,Machine_op_inspct,40,0
HS_grad,9,Craft_repair,30,0
HS_grad,9,Adm_clerical,50,1
HS_grad,9,Exec_managerial,45,0
HS_grad,9,Exec_managerial,55,1
Masters,14,Prof_specialty,45,0
Bachelors,13,Exec_managerial,58,1
Some_college,10,Machine_op_inspct,40,0
Bachelors,13,Exec_managerial,50,1
Some_college,10,Other_service,40,0
Doctorate,16,Prof_specialty,65,1
HS_grad,9,Prof_specialty,40,1
Bachelors,13,Prof_specialty,60,0
HS_grad,9,Other_service,16,0
Bachelors,13,Adm_clerical,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Exec_managerial,40,1
HS_grad,9,Craft_repair,52,1
Some_college,10,Sales,50,0
HS_grad,9,Machine_op_inspct,40,0
Assoc_voc,11,Transport_moving,40,0
HS_grad,9,Machine_op_inspct,40,1
Some_college,10,Prof_specialty,44,1
Masters,14,Prof_specialty,25,0
7th_8th,4,Handlers_cleaners,40,0
Assoc_voc,11,Tech_support,40,1
HS_grad,9,Other_service,32,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Craft_repair,50,0
Masters,14,Prof_specialty,35,1
HS_grad,9,Sales,30,0
Some_college,10,Other_service,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Other_service,50,0
HS_grad,9,Exec_managerial,55,1
10th,6,Adm_clerical,40,0
Masters,14,Sales,50,0
Assoc_voc,11,Adm_clerical,40,0
Assoc_acdm,12,Other_service,20,0
Some_college,10,Sales,40,0
HS_grad,9,Other_service,40,0
HS_grad,9,Other_service,75,0
HS_grad,9,Priv_house_serv,30,0
HS_grad,9,Other_service,40,0
Some_college,10,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Exec_managerial,60,1
Some_college,10,Tech_support,37,0
Prof_school,15,Prof_specialty,55,0
Some_college,10,Other_service,40,0
Some_college,10,Sales,50,0
Bachelors,13,Prof_specialty,50,1
HS_grad,9,Machine_op_inspct,40,0
Bachelors,13,Sales,40,1
Bachelors,13,Adm_clerical,40,1
Some_college,10,Sales,55,1
Some_college,10,Craft_repair,40,0
Bachelors,13,Sales,40,0
12th,8,Transport_moving,75,0
Assoc_voc,11,Craft_repair,40,0
Masters,14,Prof_specialty,40,1
HS_grad,9,Craft_repair,47,1
HS_grad,9,Exec_managerial,35,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Other_service,32,0
Assoc_acdm,12,Other_service,40,0
Some_college,10,Sales,80,1
Some_college,10,Other_service,40,0
Prof_school,15,Prof_specialty,80,1
12th,8,Transport_moving,40,0
Bachelors,13,Exec_managerial,50,0
Assoc_acdm,12,Tech_support,60,0
Bachelors,13,Prof_specialty,20,0
HS_grad,9,Craft_repair,40,1
HS_grad,9,Craft_repair,50,1
Doctorate,16,Prof_specialty,46,1
11th,7,Adm_clerical,15,0
Some_college,10,Craft_repair,20,0
Bachelors,13,Sales,40,0
Bachelors,13,Sales,50,0
HS_grad,9,Craft_repair,40,0
Assoc_voc,11,Prof_specialty,40,1
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Exec_managerial,35,0
HS_grad,9,Farming_fishing,60,0
Some_college,10,Protective_serv,40,1
Some_college,10,Adm_clerical,40,0
Assoc_voc,11,Transport_moving,40,0
HS_grad,9,Protective_serv,40,0
Bachelors,13,Exec_managerial,35,0
Some_college,10,Exec_managerial,52,1
HS_grad,9,Craft_repair,28,0
Assoc_acdm,12,Prof_specialty,40,1
Bachelors,13,Sales,50,1
Doctorate,16,Prof_specialty,60,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Prof_specialty,20,0
10th,6,Machine_op_inspct,40,0
HS_grad,9,Sales,25,1
Some_college,10,Prof_specialty,40,0
Bachelors,13,Machine_op_inspct,60,1
9th,5,Exec_managerial,40,0
Bachelors,13,Exec_managerial,50,0
Assoc_acdm,12,Prof_specialty,25,1
HS_grad,9,Adm_clerical,33,0
Bachelors,13,Prof_specialty,47,0
HS_grad,9,Handlers_cleaners,25,0
Bachelors,13,Craft_repair,40,1
Assoc_voc,11,Transport_moving,55,0
Masters,14,Sales,45,1
Bachelors,13,Sales,45,1
Bachelors,13,Adm_clerical,38,0
HS_grad,9,Sales,40,0
HS_grad,9,Handlers_cleaners,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Transport_moving,50,0
Bachelors,13,Prof_specialty,40,1
Bachelors,13,Prof_specialty,40,0
Some_college,10,Tech_support,40,0
HS_grad,9,Tech_support,40,0
Some_college,10,Exec_managerial,38,0
Bachelors,13,Tech_support,40,0
Some_college,10,Other_service,35,0
Assoc_voc,11,Adm_clerical,40,0
HS_grad,9,Transport_moving,50,1
HS_grad,9,Handlers_cleaners,40,0
Some_college,10,Other_service,45,0
Bachelors,13,Prof_specialty,45,0
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Other_service,40,0
Assoc_voc,11,Adm_clerical,38,0
Some_college,10,Exec_managerial,50,1
Masters,14,Exec_managerial,45,1
HS_grad,9,Adm_clerical,60,1
HS_grad,9,Craft_repair,53,0
1st_4th,2,Craft_repair,35,0
Some_college,10,Other_service,20,0
Some_college,10,Sales,45,0
HS_grad,9,Sales,40,0
Bachelors,13,Other_service,37,0
Some_college,10,Sales,60,0
Masters,14,Prof_specialty,44,1
Some_college,10,Exec_managerial,60,0
HS_grad,9,Machine_op_inspct,50,0
HS_grad,9,Exec_managerial,35,1
HS_grad,9,Exec_managerial,40,1
HS_grad,9,Other_service,30,0
Some_college,10,Adm_clerical,39,0
HS_grad,9,Craft_repair,54,0
HS_grad,9,Protective_serv,40,0
Some_college,10,Farming_fishing,54,0
HS_grad,9,Exec_managerial,45,1
Masters,14,Prof_specialty,50,1
HS_grad,9,Handlers_cleaners,28,0
Assoc_voc,11,Craft_repair,40,0
HS_grad,9,Transport_moving,40,0
Bachelors,13,Sales,60,1
Assoc_acdm,12,Tech_support,40,1
Bachelors,13,Prof_specialty,40,1
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Adm_clerical,20,1
Prof_school,15,Prof_specialty,40,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Adm_clerical,43,0
11th,7,Other_service,40,0
Masters,14,Farming_fishing,99,1
Assoc_voc,11,Other_service,30,0
HS_grad,9,Other_service,40,0
Assoc_voc,11,Adm_clerical,30,0
HS_grad,9,Prof_specialty,48,1
HS_grad,9,Adm_clerical,40,0
11th,7,Other_service,45,0
Bachelors,13,Exec_managerial,45,1
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Exec_managerial,40,0
HS_grad,9,Craft_repair,30,0
Bachelors,13,Adm_clerical,65,0
Bachelors,13,Prof_specialty,35,0
Assoc_voc,11,Other_service,40,0
Some_college,10,Craft_repair,40,1
HS_grad,9,Transport_moving,60,0
Bachelors,13,Tech_support,40,0
Some_college,10,Other_service,25,0
Bachelors,13,Prof_specialty,40,0
Assoc_acdm,12,Prof_specialty,60,0
Masters,14,Prof_specialty,55,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Adm_clerical,80,1
Bachelors,13,Prof_specialty,50,1
Bachelors,13,Craft_repair,35,0
Bachelors,13,Other_service,40,1
Some_college,10,Craft_repair,40,0
Masters,14,Sales,40,1
HS_grad,9,Protective_serv,40,0
Bachelors,13,Sales,42,1
HS_grad,9,Machine_op_inspct,45,0
Some_college,10,Sales,60,1
Some_college,10,Adm_clerical,62,0
Some_college,10,Craft_repair,20,0
Doctorate,16,Prof_specialty,45,1
Some_college,10,Other_service,16,0
Some_college,10,Craft_repair,40,1
Bachelors,13,Exec_managerial,45,0
Prof_school,15,Prof_specialty,40,1
HS_grad,9,Craft_repair,40,1
HS_grad,9,Craft_repair,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Prof_specialty,60,1
Some_college,10,Farming_fishing,60,0
HS_grad,9,Adm_clerical,40,0
Prof_school,15,Prof_specialty,35,0
Bachelors,13,Prof_specialty,40,1
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Adm_clerical,40,0
HS_grad,9,Craft_repair,45,0
11th,7,Other_service,42,0
Some_college,10,Sales,30,0
HS_grad,9,Sales,24,0
HS_grad,9,Sales,40,0
HS_grad,9,Other_service,30,0
Some_college,10,Adm_clerical,40,0
Masters,14,Prof_specialty,45,1
HS_grad,9,Adm_clerical,25,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Exec_managerial,59,1
Some_college,10,Other_service,12,0
Some_college,10,Other_service,20,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Handlers_cleaners,40,0
Masters,14,Exec_managerial,50,1
Some_college,10,Exec_managerial,60,0
HS_grad,9,Adm_clerical,43,0
Some_college,10,Transport_moving,40,0
HS_grad,9,Craft_repair,40,0
Bachelors,13,Adm_clerical,50,0
HS_grad,9,Sales,50,1
Bachelors,13,Prof_specialty,40,1
Some_college,10,Adm_clerical,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Transport_moving,48,1
HS_grad,9,Other_service,37,0
Some_college,10,Craft_repair,35,0
HS_grad,9,Sales,45,0
Bachelors,13,Prof_specialty,40,1
Some_college,10,Craft_repair,35,0
Some_college,10,Adm_clerical,37,0
Bachelors,13,Protective_serv,40,0
Bachelors,13,Exec_managerial,45,0
Some_college,10,Other_service,40,0
Assoc_acdm,12,Other_service,80,0
HS_grad,9,Tech_support,40,0
Some_college,10,Other_service,40,0
Bachelors,13,Adm_clerical,40,1
Bachelors,13,Sales,40,1
Bachelors,13,Protective_serv,7,1
HS_grad,9,Transport_moving,35,0
HS_grad,9,Sales,40,0
HS_grad,9,Sales,50,0
Assoc_acdm,12,Prof_specialty,40,1
Some_college,10,Farming_fishing,10,0
HS_grad,9,Adm_clerical,40,1
Some_college,10,Transport_moving,40,0
Bachelors,13,Sales,50,1
10th,6,Other_service,40,0
Bachelors,13,Exec_managerial,45,0
HS_grad,9,Craft_repair,40,0
1st_4th,2,Other_service,30,0
HS_grad,9,Transport_moving,65,0
Masters,14,Prof_specialty,35,0
HS_grad,9,Handlers_cleaners,40,0
5th_6th,3,Craft_repair,50,0
Some_college,10,Other_service,57,0
Assoc_acdm,12,Tech_support,40,0
Some_college,10,Other_service,40,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Armed_Forces,60,0
HS_grad,9,Other_service,40,0
Some_college,10,Transport_moving,40,1
Prof_school,15,Prof_specialty,50,0
Assoc_voc,11,Exec_managerial,48,0
Bachelors,13,Machine_op_inspct,43,1
Assoc_voc,11,Machine_op_inspct,40,0
5th_6th,3,Adm_clerical,40,0
HS_grad,9,Sales,45,0
HS_grad,9,Craft_repair,40,1
Bachelors,13,Exec_managerial,40,0
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Handlers_cleaners,50,1
HS_grad,9,Machine_op_inspct,40,0
Doctorate,16,Prof_specialty,40,1
Bachelors,13,Prof_specialty,40,1
Bachelors,13,Craft_repair,45,1
HS_grad,9,Adm_clerical,35,0
Some_college,10,Adm_clerical,30,0
HS_grad,9,Sales,50,1
Some_college,10,Transport_moving,24,1
HS_grad,9,Adm_clerical,40,1
HS_grad,9,Other_service,40,1
HS_grad,9,Sales,20,0
11th,7,Other_service,40,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Machine_op_inspct,35,0
Prof_school,15,Prof_specialty,60,0
Assoc_voc,11,Prof_specialty,40,1
Some_college,10,Prof_specialty,16,0
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Exec_managerial,40,1
Bachelors,13,Tech_support,16,0
Some_college,10,Exec_managerial,40,0
Prof_school,15,Prof_specialty,40,0
Masters,14,Prof_specialty,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Sales,40,0
Bachelors,13,Adm_clerical,40,0
Bachelors,13,Exec_managerial,50,1
Some_college,10,Prof_specialty,50,1
Bachelors,13,Craft_repair,50,1
HS_grad,9,Sales,40,0
Some_college,10,Craft_repair,40,0
5th_6th,3,Machine_op_inspct,40,0
HS_grad,9,Farming_fishing,60,1
10th,6,Craft_repair,55,0
Bachelors,13,Tech_support,37,0
HS_grad,9,Sales,50,0
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Craft_repair,41,0
HS_grad,9,Craft_repair,40,1
HS_grad,9,Other_service,24,0
Some_college,10,Sales,40,0
Assoc_voc,11,Exec_managerial,40,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,40,0
10th,6,Handlers_cleaners,40,0
Assoc_acdm,12,Other_service,40,0
Masters,14,Other_service,30,0
Bachelors,13,Sales,52,0
Assoc_voc,11,Adm_clerical,35,0
HS_grad,9,Sales,40,0
HS_grad,9,Transport_moving,55,0
HS_grad,9,Farming_fishing,40,0
Masters,14,Sales,40,1
Bachelors,13,Exec_managerial,40,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Sales,50,0
Bachelors,13,Prof_specialty,45,0
Some_college,10,Handlers_cleaners,50,0
HS_grad,9,Exec_managerial,60,0
Some_college,10,Machine_op_inspct,45,0
HS_grad,9,Sales,44,0
Some_college,10,Exec_managerial,70,1
11th,7,Other_service,5,0
Bachelors,13,Tech_support,40,0
HS_grad,9,Sales,30,0
HS_grad,9,Adm_clerical,40,0
10th,6,Machine_op_inspct,40,0
10th,6,Transport_moving,40,1
HS_grad,9,Transport_moving,40,0
Masters,14,Sales,50,0
10th,6,Handlers_cleaners,45,0
HS_grad,9,Transport_moving,60,1
HS_grad,9,Adm_clerical,40,0
Assoc_acdm,12,Tech_support,25,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Craft_repair,50,0
HS_grad,9,Other_service,45,1
11th,7,Sales,40,0
Assoc_acdm,12,Craft_repair,50,1
HS_grad,9,Transport_moving,50,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Other_service,40,0
HS_grad,9,Other_service,78,0
Bachelors,13,Prof_specialty,40,1
Some_college,10,Exec_managerial,45,1
10th,6,Exec_managerial,60,0
Some_college,10,Adm_clerical,20,0
HS_grad,9,Other_service,52,0
Bachelors,13,Sales,90,1
Bachelors,13,Prof_specialty,40,1
Some_college,10,Adm_clerical,40,0
Assoc_voc,11,Handlers_cleaners,40,0
Assoc_acdm,12,Adm_clerical,45,0
11th,7,Other_service,40,0
HS_grad,9,Adm_clerical,40,0
11th,7,Machine_op_inspct,43,0
Bachelors,13,Farming_fishing,35,1
9th,5,Other_service,34,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Transport_moving,40,1
Assoc_voc,11,Machine_op_inspct,40,0
HS_grad,9,Exec_managerial,40,0
Assoc_voc,11,Sales,50,1
Some_college,10,Protective_serv,40,0
10th,6,Transport_moving,40,0
Bachelors,13,Other_service,43,0
Assoc_acdm,12,Adm_clerical,40,1
Masters,14,Prof_specialty,35,0
HS_grad,9,Sales,40,1
HS_grad,9,Craft_repair,60,0
HS_grad,9,Exec_managerial,50,1
Assoc_voc,11,Craft_repair,40,0
HS_grad,9,Other_service,60,1
Assoc_voc,11,Transport_moving,45,0
Some_college,10,Sales,40,0
HS_grad,9,Exec_managerial,66,0
Some_college,10,Exec_managerial,45,1
Some_college,10,Exec_managerial,50,1
HS_grad,9,Craft_repair,50,0
11th,7,Transport_moving,40,0
Masters,14,Exec_managerial,50,1
HS_grad,9,Craft_repair,60,1
HS_grad,9,Adm_clerical,38,0
HS_grad,9,Craft_repair,45,0
Some_college,10,Transport_moving,40,0
Prof_school,15,Prof_specialty,60,1
HS_grad,9,Exec_managerial,40,1
10th,6,Machine_op_inspct,40,0
Some_college,10,Craft_repair,40,1
HS_grad,9,Transport_moving,40,1
10th,6,Craft_repair,40,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Craft_repair,45,0
Masters,14,Exec_managerial,75,0
Assoc_voc,11,Protective_serv,60,0
Assoc_acdm,12,Prof_specialty,36,1
Prof_school,15,Transport_moving,5,1
Bachelors,13,Prof_specialty,40,0
Bachelors,13,Prof_specialty,40,0
Masters,14,Prof_specialty,11,0
Some_college,10,Handlers_cleaners,36,0
HS_grad,9,Adm_clerical,38,0
HS_grad,9,Other_service,48,0
Assoc_voc,11,Adm_clerical,40,0
11th,7,Adm_clerical,24,0
Some_college,10,Other_service,35,0
HS_grad,9,Craft_repair,40,0
Assoc_voc,11,Craft_repair,40,1
HS_grad,9,Craft_repair,25,0
Bachelors,13,Prof_specialty,40,1
10th,6,Farming_fishing,40,0
HS_grad,9,Adm_clerical,42,0
HS_grad,9,Other_service,25,0
HS_grad,9,Adm_clerical,40,0
Masters,14,Exec_managerial,60,1
Some_college,10,Sales,48,0
HS_grad,9,Exec_managerial,41,0
HS_grad,9,Adm_clerical,40,1
HS_grad,9,Adm_clerical,35,1
HS_grad,9,Handlers_cleaners,40,0
11th,7,Craft_repair,50,1
11th,7,Sales,43,1
Bachelors,13,Sales,65,0
Some_college,10,Exec_managerial,55,1
Some_college,10,Adm_clerical,40,0
Bachelors,13,Exec_managerial,80,1
Some_college,10,Machine_op_inspct,45,0
Some_college,10,Other_service,45,0
Bachelors,13,Exec_managerial,55,1
Assoc_acdm,12,Craft_repair,42,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Sales,50,0
Some_college,10,Adm_clerical,14,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Prof_specialty,40,0
Assoc_voc,11,Prof_specialty,65,1
Bachelors,13,Prof_specialty,35,1
Assoc_voc,11,Prof_specialty,50,0
Bachelors,13,Exec_managerial,40,1
Bachelors,13,Other_service,40,0
HS_grad,9,Adm_clerical,58,1
Bachelors,13,Adm_clerical,30,0
Bachelors,13,Exec_managerial,40,0
9th,5,Other_service,9,0
Bachelors,13,Protective_serv,40,0
9th,5,Other_service,40,0
Some_college,10,Exec_managerial,40,0
Some_college,10,Farming_fishing,40,0
Bachelors,13,Prof_specialty,55,0
Some_college,10,Handlers_cleaners,15,0
HS_grad,9,Other_service,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Exec_managerial,12,0
HS_grad,9,Craft_repair,40,0
10th,6,Machine_op_inspct,40,1
Masters,14,Exec_managerial,40,1
10th,6,Transport_moving,42,1
Some_college,10,Other_service,40,0
Assoc_acdm,12,Prof_specialty,40,0
Some_college,10,Exec_managerial,40,0
HS_grad,9,Machine_op_inspct,40,0
10th,6,Machine_op_inspct,40,0
HS_grad,9,Other_service,40,0
HS_grad,9,Adm_clerical,30,0
Prof_school,15,Prof_specialty,70,0
HS_grad,9,Protective_serv,40,0
Some_college,10,Craft_repair,40,0
Bachelors,13,Craft_repair,40,0
10th,6,Sales,30,0
Bachelors,13,Adm_clerical,40,0
Some_college,10,Craft_repair,50,1
10th,6,Machine_op_inspct,40,0
HS_grad,9,Adm_clerical,40,0
10th,6,Handlers_cleaners,24,0
7th_8th,4,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,40,0
12th,8,Transport_moving,40,0
Bachelors,13,Adm_clerical,30,0
HS_grad,9,Transport_moving,65,0
Some_college,10,Other_service,8,0
12th,8,Handlers_cleaners,6,0
Some_college,10,Craft_repair,40,0
7th_8th,4,Protective_serv,40,0
HS_grad,9,Other_service,40,0
Some_college,10,Other_service,35,0
Some_college,10,Farming_fishing,40,0
11th,7,Other_service,40,0
Bachelors,13,Craft_repair,40,0
Assoc_acdm,12,Craft_repair,40,1
Some_college,10,Other_service,30,0
Some_college,10,Handlers_cleaners,40,0
Assoc_voc,11,Adm_clerical,40,0
HS_grad,9,Farming_fishing,52,0
Some_college,10,Tech_support,50,0
Bachelors,13,Prof_specialty,50,0
HS_grad,9,Sales,50,1
Bachelors,13,Sales,50,0
HS_grad,9,Adm_clerical,40,1
HS_grad,9,Farming_fishing,50,0
Some_college,10,Craft_repair,45,1
Some_college,10,Exec_managerial,45,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Exec_managerial,20,0
Bachelors,13,Adm_clerical,40,0
